text,label
guy flight attendant flight hilarious ☺,0
thank info quick response,0
want steal deal 😉,0
help 💁,0
guy raise great start flight az mke,0
oh gosh go dm thank,0
thank youre amazing im go cry omg,0
hi want new route plan year fly guy hope,0
thank touch moveaboutthecountry,0
flight ready thank keep warm,0
love love,0
shout flight crew take amazing care double flight thankyou,0
hate having fly different airline fav,0
sure thing,0
save mile visit family impact time mother plan change rule,0
legroom,0
live southwest favorite band meet bestfriend thank amazing +,0
love air travel easy,0
received awesome phone help switch flight book point,0
thank wait,0
hear guy mind time,0
employee amazing,0
thank respond,0
release flight find fly direct lbb las excited tripofalifetime,0
appreciate,0
fantastic good flight service,0
fly bring blanket bc freeze,0
love imagine dragons eould die get ticket,0
love imagine dragon o flip pls,0
love ♥ ️,0
ticket love imagine dragon,0
awesome experience,0
hi ❤ ️ company fly time wonder share link amp read,0
cool good airline company hooked ticket,0
appreciate reply hopefully agent memo,0
nice trip home looong vaca 😊 🌴,0
usually excellent swa flight,0
afternoon southwestairline stellarservice thank,0
thank add straight flight,0
look forward direct flight family thank byebyeusairline,0
crew outstanding god bless medically train passenger board,0
crew high b guy nice xw land nicely,0
honest expect fast response thank,0
make miracle customer service department give far friendly phone call wheelsup,0
sign thank look forward try experience,0
"forgive love customer,,,it leave bae ️",0
hear bad thing weekend flight crew awesome thank 👍 👍,0
sorry spam awesome help absolutely amazing,0
thank make new direct flight,0
crew great today traveling ft lauderdale louisville kid thank !,0
say hold connection thank quick response,0
look forward beat music available flight pretty cool,0
good airfare price got to,0
thank,0
thank opportunity,0
truly good customerservice go wrong matter big small issue fix thank,0
easiest airline deal loveeee,0
thank,0
ok gotcha ✈ ️ 😃 👍,0
excite scale excitement,0
amp good friend chance ticket,0
thank ❤ ️ ❤ ️ ❤ ️ guy,0
ceo love fly airline bestemployee swaculture swapic,0
thank finally destination,0
flight change add payment option,0
make fly fun crew lead plane singe happy birthday guy luvintheair,0
receive birthday card amazing smile joy video thank,0
thank heartlanta,0
thank b day concert watch notice fist bump high end rock version,0
boyfriend amp awesome event way help,0
thank great tool,0
know crew flight awesome,0
sit talk tech conference awesome guy roll guy,0
thank attention fly southwest issue past,0
love tix,0
good thank yo heart 💕 # destinationdragon friend u,0
fly non stop cmh oak daydream trip bay especially weather,0
find plane thx listening vent,0
unbelievable thank,0
amazing c s thank reason fly southwest,0
good airline well bestairline,0
great cabin flight crew morning great smile happy staff sign happy company thank,0
thank go customer service favoriteairline luvforsw southwestair,0
great news finally unserve market flight,0
stepping service 🐩,0
accept apology lame childish tweet deserve amp remain customer,0
owe apology tweet frustration constructive criticism fan amp service,0
book trip ❤ ️ baggage fee need flight time option,0
thank bringbacktheluvtordu directflight,0
great thank send follow,0
forever 💕 😍 ⤴⤴,0
rock thank reply follow early flight,0
,0
deserve,0
tell fly,0
friendliest employee,0
choice swa rave fan stress weather relate glitche custexp,0
listen center open seating like plane,0
oh god thank send dm,0
thank prompt response email late flightr today,0
thank weekend,0
u helpful travel lot w son infant toddler u great,0
fly best flight attendant,0
like airline congrat,0
hi guy good morning,0
definitely favorite airline fly :d,0
congratulation,0
guess great job present ragandisney,0
thank integrate ios work well,0
birthday m huge fan- ticket,0
thank agent boarding wallet inbound find,0
iphone app passbook support whoot little thing life,0
aww thank love,0
thank,0
going look amazing airplane,0
appreciate reply rt sorry wait agent shortly ^cb,0
love guy make love appreciate y ' onlywaytofly,0
dm send thank respond response timely miss,0
thank have flight go guy disneyprincesshalfmarathon girlsweekend bff,0
thx ops agt rich westagard n nancy hold flight n save seat,0
y ' real price,0
love bridesmaid dancing wait fly puerto kick united ass,0
❤ ️ airline understand military family unpredictable change pound 👊,0
tik omg d love plz 😱 ❤ die,0
look forward fly,0
fantastic thank,0
great flight tonight!great service make happy,0
guy clever 😃,0
amazing view approach lax,0
appreciate commercial air bookofnegroes,0
thank reply sen't conf love aviation want th fly swa day,0
thank take notch leinenkugel craftbeer goodflight,0
thank u leave nice job run airport catch connect flight,0
thank make 😀 wait trip,0
file thank response,0
heck airline,0
woohoo day look find thank,0
great flight damion good damionflight,0
whoa thanks want hear early flight come thank reply,0
thx finger cross find,0
far good,0
love hear live destinationdragon,0
fly y ' personalize service,0
time tweet board listen way home,0
awesome thank,0
luckily people work attentive find bag,0
pit- gate big shout lady try track,0
great experience customer service team thank luvsw list,0
way know check bag curb awesome want sure get high,0
thank handle care flyer think,0
thank bring attention happy reach right ^mr,0
love luv addition passbook option,0
thank follow glad bag,0
amazing service stewardess den cun cun atl atl lax thank u,0
lol sorry see lauren oh god ahhhh,0
hard vacation time work love fly guy,0
give ticket saturday can't right haha thank,0
share value common,0
ok thank,0
thank follow appreciate,0
arrive early thanks great flight u,0
thank subscribe rr account receive promo code expire new offer,0
thank kindly,0
great job celebrate industry reason nut,0
add passbook support ios application finally add collection,0
crave pretzel send,0
allow change flight fee yay book flight change $,0
ready inspire,0
sound ^ld warm thank,0
apology accept customerservicewin itravelalot,0
love tv ad girl dancing make laugh time want trip,0
yes bag come straight hotel thank guy rock,0
thank,0
oh gosh,0
lauren im screaming,0
lauren omg dead yes yes,0
good,0
lauren omg best airline,0
holy fuckinf shit,0
oh god lauren oh god oh god,0
thank thank thank,0
oh gosh seriously appreciate,0
pleasantly surprised boarding flight time morning good job,0
awesome sending,0
thank,0
thank time,0
land nashville thank take care,0
thank info good day,0
hey guy honest customer unlike,0
oh worry disappointment better lounge like disappoint,0
thank get thank pilot snow land ice,0
night thank follow,0
win always- save day get direct,0
de ice important,0
thank finally make boarding pass work passbook,0
love appreciate fact guy rarely cancel flight flight time need time,0
neveind find way thank make process painless,0
thank,0
official airline aka,0
able change flight fee oh free check bag best airline,0
agent help wish remember proper kudo,0
hot stewardess flip,0
flight phi den staff great crew freecomedyshow newlifetimecustomer,0
good customer service,0
big thank team family ticket experience excellent st time fly y,0
total win happy th bday intercom chocolate flight kiss chance hand snack thank,0
thank excellent response time assistance set,0
wait thank response ! ❤ ️,0
got cover thank,0
thank help resolve problem rocks rhonda,0
thank happen,0
finally resolve bad free voucher friend travel time,0
good time actually wifi right,0
thank assistance guy 💯,0
hey yea get good day voucher go appreciate,0
flight rsw grr able snag free agent check look like finally set,0
yeah figure thank,0
thank drink ticket hook wait international flight pump,0
hi see black history commercial tv amp m excited support month grant free trip,0
work major airline love black history month commercial thank,0
black history commercial sweet,0
respect,0
thank thankful feelingtheluv,0
get add thank,0
great thank best luck deal horrible winter,0
thank,0
thank take care rock customer service,0
thank,0
despite mother nature good effort good humor folk get home safely area heavily affect winter storm,0
thank,0
appreciate follow fly y ' reason,0
piece find safely deliver home,0
deal ❤ ❤ ❤,0
thank check try book vacation,0
thank know ya'll control weather appreciate ya'll work flight rebooke,0
time time flight,0
worry safe ground chance yes bna reopen ☺ ️,0
great job celebrate mardigra reason nut,0
